Id,MSSubClass,MSZoning,LotFrontage,LotArea,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemod/Add,RoofStyle,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,CentralAir,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,total_sqft,YearsSinceRemod,Age
2190,20,RL,68.0,9450,1,3,4,Inside,2,Edwards,1Fam,1Story,4,5,1954,1954,Gable,MetalSd,MetalSd,None,0.0,3,3,CBlock,3.0,3.0,1.0,2.0,552.0,1.0,0.0,342.0,894.0,5,1,894,0,0,894,0.0,0.0,1,0,3,1,3,5,8,0,Detchd,1999.0,1.0,2.0,400.0,3.0,3.0,3,0,0,0,0,0,0,0,5,2007,1788.0,56,56
1307,75,RM,87.0,18386,1,4,4,Inside,3,OldTown,1Fam,2.5Fin,7,9,1880,2002,Gable,CemntBd,CmentBd,None,0.0,3,3,BrkTil,3.0,3.0,1.0,1.0,0.0,1.0,0.0,1470.0,1470.0,5,1,1675,1818,0,3493,0.0,0.0,3,0,3,1,4,10,8,1,Attchd,2003.0,1.0,3.0,870.0,3.0,3.0,3,302,0,0,0,0,0,0,5,2008,4963.0,8,130
2839,20,RL,60.0,8172,1,4,4,Inside,3,Edwards,1Fam,1Story,5,7,1955,1990,Hip,WdShing,Plywood,None,0.0,3,3,CBlock,3.0,3.0,1.0,3.0,167.0,1.0,0.0,697.0,864.0,3,1,864,0,0,864,1.0,0.0,1,0,2,1,3,5,8,0,Detchd,1957.0,1.0,2.0,572.0,3.0,3.0,1,0,0,0,0,0,0,0,4,2006,1728.0,20,55
1605,20,RL,60.0,6600,1,4,4,Inside,3,Mitchel,1Fam,1Story,5,9,1982,2008,Gable,VinylSd,VinylSd,None,0.0,4,4,CBlock,3.0,3.0,1.0,5.0,641.0,1.0,0.0,175.0,816.0,5,1,816,0,0,816,0.0,1.0,1,0,3,1,4,5,8,1,Attchd,1982.0,1.0,1.0,264.0,3.0,3.0,3,0,0,0,0,0,0,0,10,2008,1632.0,2,28
1487,90,RL,67.0,8777,1,4,4,Inside,3,Edwards,Duplex,1.5Fin,5,7,1900,2003,Gable,MetalSd,MetalSd,None,0.0,3,3,CBlock,3.0,3.0,1.0,5.0,1084.0,1.0,0.0,188.0,1272.0,4,1,1272,928,0,2200,2.0,0.0,2,2,4,2,3,9,8,0,Attchd,2005.0,0.0,0.0,0.0,0.0,0.0,1,0,70,0,0,0,0,0,9,2008,3472.0,7,110
1889,20,RL,76.0,8243,2,4,4,CulDSac,3,NAmes,1Fam,1Story,5,7,1961,1961,Gable,VinylSd,VinylSd,BrkFace,56.0,3,4,CBlock,3.0,3.0,1.0,5.0,700.0,1.0,0.0,264.0,964.0,5,1,964,0,0,964,0.0,0.0,1,0,3,1,3,5,8,1,Detchd,1985.0,3.0,2.0,784.0,3.0,3.0,3,170,0,0,0,0,0,0,2,2007,1928.0,49,49
2363,20,RL,60.0,7200,1,4,4,Inside,3,NAmes,1Fam,1Story,4,4,1971,1971,Gable,HdBoard,HdBoard,None,0.0,3,3,CBlock,3.0,3.0,1.0,3.0,20.0,2.0,620.0,224.0,864.0,3,1,874,0,0,874,0.0,1.0,1,0,3,1,3,5,8,0,Detchd,1995.0,1.0,2.0,576.0,3.0,3.0,3,63,0,0,0,0,0,0,3,2006,1738.0,39,39
812,90,RL,64.0,7018,1,3,4,Inside,3,SawyerW,Duplex,1Story,5,5,1979,1979,Gable,Plywood,Plywood,None,0.0,3,3,Slab,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,1535,0,0,1535,0.0,0.0,2,0,4,2,3,8,8,0,Attchd,1979.0,1.0,2.0,400.0,3.0,3.0,3,0,0,0,0,0,0,0,6,2009,1535.0,31,31
1800,60,FV,112.0,12217,2,4,4,Inside,3,Somerst,1Fam,2Story,8,5,2007,2007,Hip,WdShing,Wd Shng,None,98.0,4,3,PConc,5.0,3.0,3.0,6.0,745.0,1.0,0.0,210.0,955.0,5,1,955,925,0,1880,1.0,0.0,2,1,3,1,5,8,8,1,Attchd,2007.0,3.0,3.0,880.0,3.0,3.0,3,168,127,0,0,0,0,0,12,2007,2835.0,3,3
1405,50,RL,50.0,5190,1,4,4,Inside,3,Edwards,1Fam,1.5Fin,7,5,1948,1950,Gable,BrkFace,Plywood,None,0.0,3,3,CBlock,3.0,3.0,1.0,1.0,0.0,1.0,0.0,570.0,570.0,3,1,617,462,0,1079,0.0,0.0,1,0,2,1,3,5,8,1,Attchd,1948.0,1.0,1.0,249.0,3.0,3.0,3,135,0,0,0,0,0,0,1,2008,1649.0,60,62
2243,190,RL,75.0,8250,1,4,4,Inside,3,IDOTRR,2fmCon,2Story,5,6,1895,2006,Gable,VinylSd,VinylSd,None,0.0,3,4,CBlock,3.0,3.0,1.0,1.0,0.0,1.0,0.0,957.0,957.0,2,0,1034,957,0,1991,0.0,0.0,2,0,4,2,3,9,8,0,Attchd,2005.0,0.0,0.0,0.0,0.0,0.0,1,0,0,133,0,0,0,0,6,2007,2948.0,4,115
1813,20,RL,65.0,8450,1,4,4,Inside,3,SawyerW,1Fam,1Story,7,5,2000,2001,Gable,VinylSd,VinylSd,BrkFace,108.0,3,3,PConc,4.0,3.0,1.0,1.0,0.0,1.0,0.0,1349.0,1349.0,5,1,1349,0,0,1349,0.0,0.0,2,0,3,1,3,6,8,0,Attchd,2000.0,1.0,2.0,539.0,3.0,3.0,3,120,55,0,0,0,0,0,12,2007,2698.0,9,10
388,20,RL,69.0,9373,2,4,4,CulDSac,3,NWAmes,1Fam,1Story,5,7,1975,1975,Gable,HdBoard,HdBoard,BrkFace,161.0,3,3,CBlock,4.0,3.0,3.0,5.0,1333.0,2.0,168.0,120.0,1621.0,3,1,1621,0,0,1621,1.0,0.0,2,0,3,1,3,7,8,2,Attchd,1975.0,2.0,2.0,478.0,3.0,3.0,3,0,0,0,0,490,0,0,6,2009,3242.0,35,35
1089,60,RL,51.0,8029,2,4,4,Inside,3,Gilbert,1Fam,2Story,6,5,2005,2005,Gable,VinylSd,VinylSd,None,0.0,3,3,PConc,4.0,3.0,1.0,1.0,0.0,1.0,0.0,728.0,728.0,5,1,728,728,0,1456,0.0,0.0,2,1,3,1,4,8,8,0,Attchd,2005.0,3.0,2.0,400.0,3.0,3.0,3,100,24,0,0,0,0,0,7,2008,2184.0,5,5
246,20,RL,83.0,11980,1,1,4,Inside,2,SawyerW,1Fam,1Story,7,5,1987,1987,Gable,Plywood,Plywood,BrkFace,177.0,4,3,CBlock,4.0,3.0,4.0,6.0,1433.0,1.0,0.0,0.0,1433.0,5,1,1433,0,0,1433,1.0,0.0,1,1,1,1,4,4,8,2,Attchd,1987.0,2.0,2.0,528.0,4.0,4.0,3,0,278,0,0,266,0,0,6,2010,2866.0,23,23
1385,85,RL,69.0,7400,2,4,4,CulDSac,3,Sawyer,1Fam,SFoyer,5,5,1984,1984,Gable,VinylSd,VinylSd,None,0.0,3,3,PConc,4.0,3.0,3.0,2.0,104.0,5.0,956.0,0.0,1060.0,3,1,1126,0,0,1126,1.0,0.0,1,0,2,1,3,5,8,0,Attchd,1984.0,1.0,2.0,506.0,3.0,3.0,3,178,0,0,0,0,0,0,3,2008,2186.0,26,26
2394,60,RL,82.0,10672,2,4,4,Inside,3,NridgHt,1Fam,2Story,8,5,2006,2006,Gable,VinylSd,VinylSd,None,0.0,4,3,PConc,5.0,3.0,4.0,1.0,0.0,1.0,0.0,1054.0,1054.0,4,1,1054,1335,0,2389,0.0,0.0,2,1,4,1,4,10,8,1,BuiltIn,2006.0,3.0,3.0,672.0,3.0,3.0,3,176,64,0,0,0,0,0,11,2006,3443.0,4,4
2079,20,RL,84.0,12615,1,4,4,Corner,3,Edwards,1Fam,1Story,6,7,1950,2001,Gable,WdShing,Wd Shng,None,0.0,3,3,CBlock,3.0,4.0,3.0,5.0,477.0,1.0,0.0,725.0,1202.0,3,1,2158,0,0,2158,1.0,0.0,2,0,4,1,4,7,8,1,Attchd,1950.0,1.0,2.0,576.0,3.0,3.0,3,0,29,39,0,0,0,0,6,2007,3360.0,9,60
1588,20,RL,85.0,11447,2,4,4,Inside,3,Timber,1Fam,1Story,8,5,2005,2006,Gable,VinylSd,VinylSd,BrkFace,674.0,4,3,PConc,5.0,3.0,3.0,6.0,1571.0,1.0,0.0,393.0,1964.0,5,1,1964,0,0,1964,1.0,0.0,2,1,3,1,4,7,8,1,Attchd,2005.0,3.0,3.0,892.0,3.0,3.0,3,0,265,0,0,0,0,0,6,2008,3928.0,4,5
910,75,RL,102.0,15863,1,4,4,Corner,3,SWISU,1Fam,2.5Fin,7,3,1920,1970,Gable,Wd Sdng,Plywood,None,0.0,3,3,BrkTil,3.0,3.0,1.0,6.0,523.0,1.0,0.0,301.0,824.0,5,1,1687,998,397,3082,1.0,0.0,2,1,5,1,3,12,8,2,Basment,1970.0,3.0,2.0,672.0,3.0,3.0,3,136,63,0,0,0,0,0,8,2009,3906.0,40,90
2230,20,RL,69.0,32668,2,4,4,CulDSac,3,Crawfor,1Fam,1Story,6,3,1957,1975,Hip,Wd Sdng,Stone,None,98.0,4,3,PConc,3.0,3.0,1.0,3.0,1219.0,1.0,0.0,816.0,2035.0,3,1,2515,0,0,2515,1.0,0.0,3,0,4,2,3,9,4,2,Attchd,1975.0,2.0,2.0,484.0,3.0,3.0,3,0,0,200,0,0,0,0,3,2007,4550.0,35,53
1493,85,RL,90.0,10012,1,4,4,Inside,3,Edwards,1Fam,SFoyer,4,5,1972,1972,Gable,Plywood,Plywood,None,0.0,3,3,CBlock,4.0,3.0,3.0,4.0,920.0,3.0,180.0,38.0,1138.0,3,1,1181,0,0,1181,1.0,0.0,2,0,3,1,3,6,8,0,Detchd,1974.0,2.0,2.0,588.0,3.0,3.0,3,0,0,180,0,0,0,0,4,2008,2319.0,38,38
2622,20,RL,60.0,7200,1,4,4,Inside,3,NAmes,1Fam,1Story,5,7,1950,1950,Hip,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,1040,0,0,1040,0.0,0.0,1,0,2,1,3,5,8,0,Detchd,1950.0,1.0,2.0,625.0,3.0,3.0,3,0,0,0,0,0,0,0,6,2006,1040.0,60,60
1260,190,RL,60.0,10800,1,4,4,Inside,3,OldTown,2fmCon,2Story,4,7,1900,2000,Gable,MetalSd,MetalSd,None,0.0,3,3,BrkTil,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,694,600,0,1294,0.0,0.0,2,0,3,2,3,7,8,0,Attchd,2005.0,0.0,0.0,0.0,0.0,0.0,1,220,114,210,0,0,0,0,8,2008,1294.0,10,110
341,60,RL,74.0,12961,1,4,4,Inside,3,Mitchel,1Fam,2Story,6,5,1993,1994,Gable,VinylSd,VinylSd,None,0.0,4,4,PConc,4.0,3.0,2.0,6.0,944.0,1.0,0.0,208.0,1152.0,5,1,1152,645,0,1797,1.0,0.0,2,1,3,1,4,7,8,1,Attchd,1993.0,3.0,2.0,616.0,3.0,3.0,3,162,312,0,0,0,0,0,3,2010,2949.0,16,17
975,20,RL,62.0,9858,1,4,4,Inside,3,Mitchel,1Fam,1Story,5,6,1968,1968,Gable,HdBoard,HdBoard,None,0.0,3,3,CBlock,3.0,3.0,1.0,4.0,510.0,1.0,0.0,354.0,864.0,3,1,874,0,0,874,1.0,0.0,1,0,3,1,3,5,8,0,Attchd,1968.0,2.0,1.0,288.0,3.0,3.0,3,33,0,0,0,0,0,600,11,2009,1738.0,42,42
1602,20,RL,100.0,21750,1,2,4,Inside,2,Mitchel,1Fam,1Story,5,5,1954,1954,Hip,HdBoard,HdBoard,None,0.0,3,3,CBlock,3.0,3.0,1.0,1.0,0.0,1.0,0.0,988.0,988.0,5,1,988,0,0,988,0.0,0.0,1,0,2,1,3,4,8,0,Attchd,1954.0,2.0,2.0,520.0,3.0,3.0,1,0,0,0,0,0,0,0,2,2008,1976.0,56,56
1225,50,RL,80.0,9600,1,4,4,Inside,3,NAmes,1Fam,1.5Fin,6,5,1950,1950,Gable,VinylSd,VinylSd,None,0.0,3,3,CBlock,3.0,3.0,1.0,4.0,280.0,1.0,0.0,752.0,1032.0,3,1,1032,220,0,1252,0.0,0.0,1,0,3,1,3,6,8,0,Attchd,1950.0,1.0,1.0,288.0,3.0,3.0,3,0,0,96,0,0,0,0,4,2008,2284.0,60,60
1088,80,RL,59.0,9587,2,4,4,Inside,3,Gilbert,1Fam,SLvl,7,5,2005,2005,Gable,VinylSd,VinylSd,Stone,182.0,4,3,PConc,4.0,3.0,4.0,6.0,655.0,1.0,0.0,201.0,856.0,5,1,1166,0,0,1166,1.0,0.0,2,0,2,1,4,5,8,0,Attchd,2005.0,3.0,2.0,400.0,3.0,3.0,3,212,0,0,0,0,0,0,7,2008,2022.0,5,5
2553,20,RL,69.0,11425,2,4,4,Corner,3,NAmes,1Fam,1Story,5,6,1954,1954,Gable,BrkFace,BrkFace,None,0.0,3,3,CBlock,3.0,3.0,1.0,4.0,486.0,1.0,0.0,522.0,1008.0,4,1,1008,0,0,1008,0.0,0.0,1,0,2,1,3,4,8,1,Attchd,1954.0,2.0,1.0,275.0,3.0,3.0,3,0,0,120,0,0,0,0,7,2006,2016.0,56,56
2288,160,RM,21.0,1495,1,4,4,Inside,3,MeadowV,TwnhsE,2Story,4,6,1970,1970,Gable,CemntBd,CmentBd,BrkFace,189.0,3,3,CBlock,3.0,3.0,1.0,5.0,384.0,1.0,0.0,162.0,546.0,5,1,546,546,0,1092,0.0,0.0,1,1,3,1,3,5,8,0,Attchd,2005.0,0.0,0.0,0.0,0.0,0.0,3,0,64,0,0,0,0,0,5,2007,1638.0,40,40
45,20,RL,100.0,12919,2,4,4,Inside,3,NridgHt,1Fam,1Story,9,5,2009,2010,Hip,VinylSd,VinylSd,Stone,760.0,5,3,PConc,5.0,3.0,4.0,6.0,2188.0,1.0,0.0,142.0,2330.0,5,1,2364,0,0,2364,1.0,0.0,2,1,2,1,5,11,8,2,Attchd,2009.0,3.0,3.0,820.0,3.0,3.0,3,0,67,0,0,0,0,0,3,2010,4694.0,0,1
897,50,RL,50.0,8405,1,4,4,Inside,3,Edwards,1Fam,1.5Fin,4,3,1945,1950,Gable,WdShing,Wd Shng,None,0.0,3,3,Slab,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,1088,441,0,1529,0.0,0.0,2,0,4,1,3,9,5,0,Detchd,1945.0,1.0,1.0,240.0,3.0,3.0,1,92,0,185,0,0,0,0,4,2009,1529.0,60,65
994,60,RL,65.0,8139,1,4,4,Inside,3,Gilbert,1Fam,2Story,6,5,1995,1996,Gable,VinylSd,VinylSd,BrkFace,119.0,3,3,PConc,4.0,3.0,1.0,5.0,476.0,1.0,0.0,204.0,680.0,4,1,680,790,0,1470,0.0,0.0,2,1,3,1,3,7,8,1,BuiltIn,1995.0,3.0,2.0,420.0,3.0,3.0,3,192,49,0,0,0,0,0,10,2008,2150.0,14,15
2445,60,RL,83.0,9545,1,4,4,Corner,3,NoRidge,1Fam,2Story,8,5,2000,2000,Gable,VinylSd,VinylSd,BrkFace,322.0,4,3,PConc,4.0,3.0,2.0,6.0,505.0,1.0,0.0,655.0,1160.0,5,1,1205,1029,0,2234,1.0,0.0,2,1,3,1,4,7,8,1,BuiltIn,2000.0,2.0,3.0,768.0,3.0,3.0,3,0,50,0,0,0,0,0,6,2006,3394.0,10,10
1664,20,RL,69.0,10530,2,4,4,Corner,3,NAmes,1Fam,1Story,6,5,1971,1971,Hip,Plywood,Plywood,None,0.0,3,3,CBlock,3.0,3.0,1.0,5.0,282.0,2.0,35.0,664.0,981.0,3,1,981,0,0,981,1.0,0.0,1,1,3,1,3,5,8,0,Detchd,1979.0,1.0,2.0,576.0,3.0,3.0,3,0,312,40,0,0,0,0,3,2007,1962.0,39,39
2453,60,RL,92.0,10120,1,4,4,Inside,3,NoRidge,1Fam,2Story,8,5,1994,1994,Hip,VinylSd,VinylSd,BrkFace,391.0,4,3,PConc,4.0,3.0,1.0,6.0,740.0,1.0,0.0,425.0,1165.0,5,1,1203,1323,0,2526,1.0,0.0,2,1,4,1,4,8,8,1,Attchd,1994.0,2.0,3.0,844.0,3.0,3.0,3,309,78,0,0,0,0,0,12,2006,3691.0,16,16
2530,20,RL,78.0,10140,1,4,4,Inside,3,NWAmes,1Fam,1Story,7,6,1967,1967,Hip,HdBoard,HdBoard,BrkFace,264.0,3,3,CBlock,3.0,3.0,1.0,4.0,553.0,2.0,68.0,713.0,1334.0,4,1,1334,0,0,1334,1.0,0.0,2,0,3,1,3,7,8,0,Attchd,1967.0,2.0,2.0,477.0,3.0,3.0,3,0,20,35,0,264,0,0,4,2006,2668.0,43,43
314,90,RL,69.0,12760,2,4,4,Inside,3,Mitchel,Duplex,1Story,6,5,1976,1976,Gable,Plywood,Plywood,None,0.0,3,3,CBlock,3.0,3.0,1.0,1.0,0.0,1.0,0.0,1958.0,1958.0,3,1,2048,0,0,2048,0.0,0.0,3,0,5,2,3,9,8,0,2Types,1976.0,1.0,2.0,776.0,3.0,3.0,3,0,0,0,0,0,0,0,3,2010,4006.0,34,34
2309,20,RL,69.0,39384,2,1,4,CulDSac,1,NAmes,1Fam,1Story,6,6,1957,1957,Gable,Wd Sdng,Wd Sdng,Stone,902.0,3,3,CBlock,4.0,3.0,4.0,5.0,1110.0,1.0,0.0,595.0,1705.0,5,1,1390,0,0,1390,1.0,0.0,1,1,1,1,5,4,7,2,Attchd,1957.0,1.0,2.0,550.0,3.0,3.0,3,0,189,0,0,0,0,0,10,2006,3095.0,53,53
2497,20,RL,65.0,6993,1,4,4,Inside,3,Sawyer,1Fam,1Story,5,7,1961,1994,Gable,HdBoard,Plywood,None,0.0,3,3,CBlock,3.0,3.0,1.0,4.0,465.0,1.0,0.0,447.0,912.0,3,1,1236,0,0,1236,0.0,0.0,1,0,3,1,3,6,8,1,Attchd,1961.0,1.0,1.0,288.0,3.0,3.0,3,0,0,0,0,0,0,0,6,2006,2148.0,16,49
1026,60,RL,80.0,10400,1,4,4,Inside,3,NWAmes,1Fam,2Story,7,6,1980,1988,Gable,HdBoard,HdBoard,BrkFace,280.0,3,3,CBlock,4.0,3.0,2.0,1.0,0.0,1.0,0.0,738.0,738.0,3,1,1277,767,0,2044,0.0,0.0,2,1,3,1,3,7,7,1,Attchd,1980.0,1.0,2.0,489.0,3.0,3.0,3,28,73,0,0,0,0,0,3,2008,2782.0,22,30
2436,60,RL,63.0,7875,1,4,4,Inside,3,Gilbert,1Fam,2Story,7,5,2003,2003,Gable,VinylSd,VinylSd,None,0.0,4,3,PConc,4.0,3.0,1.0,1.0,0.0,1.0,0.0,783.0,783.0,5,1,807,702,0,1509,0.0,0.0,2,1,3,1,4,8,8,1,Attchd,2003.0,3.0,2.0,393.0,3.0,3.0,3,0,75,0,0,0,0,0,7,2006,2292.0,7,7
469,120,RL,53.0,3684,1,4,4,Inside,3,Blmngtn,TwnhsE,1Story,7,5,2007,2007,Hip,VinylSd,VinylSd,BrkFace,130.0,4,3,PConc,4.0,3.0,1.0,1.0,0.0,1.0,0.0,1373.0,1373.0,5,1,1555,0,0,1555,0.0,0.0,2,0,2,1,4,7,8,1,Attchd,2007.0,3.0,3.0,660.0,3.0,3.0,3,143,20,0,0,0,0,0,6,2009,2928.0,3,3
734,50,RM,50.0,6000,1,4,4,Inside,3,BrkSide,1Fam,1.5Fin,4,6,1936,1950,Gable,MetalSd,MetalSd,None,0.0,3,3,BrkTil,3.0,3.0,1.0,4.0,672.0,1.0,0.0,0.0,672.0,3,1,757,567,0,1324,0.0,0.0,1,0,3,1,3,6,8,0,Detchd,1936.0,1.0,1.0,240.0,3.0,3.0,3,0,0,0,0,0,0,0,7,2009,1996.0,60,74
1404,80,RL,124.0,11512,2,4,4,Corner,3,Edwards,1Fam,SLvl,6,7,1959,2006,Gable,Plywood,Plywood,BrkFace,84.0,3,3,CBlock,3.0,3.0,3.0,5.0,719.0,1.0,0.0,300.0,1019.0,4,1,1357,0,0,1357,1.0,0.0,1,0,2,1,5,5,8,1,Basment,1959.0,2.0,1.0,312.0,3.0,3.0,3,0,0,0,0,163,0,0,5,2008,2376.0,4,51
2177,90,RL,69.0,9555,2,4,4,CulDSac,3,Edwards,Duplex,2Story,5,6,1979,1979,Gable,Plywood,Plywood,None,0.0,3,3,Slab,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,1100,1133,0,2233,0.0,0.0,2,1,5,2,3,11,8,0,Attchd,1979.0,3.0,2.0,579.0,3.0,4.0,3,0,0,0,0,0,0,0,2,2007,2233.0,31,31
547,60,RL,70.0,7703,1,4,4,Inside,3,SawyerW,1Fam,2Story,6,6,1992,1992,Gable,HdBoard,HdBoard,None,0.0,4,4,PConc,4.0,4.0,1.0,6.0,52.0,3.0,364.0,400.0,816.0,5,1,833,897,0,1730,0.0,0.0,2,1,3,1,4,6,8,0,Attchd,1992.0,2.0,2.0,528.0,3.0,3.0,3,0,91,0,0,168,0,0,11,2009,2546.0,18,18
1262,20,RL,78.0,10180,2,4,4,Corner,3,NAmes,1Fam,1Story,5,6,1968,1968,Gable,HdBoard,Plywood,None,0.0,3,3,CBlock,3.0,3.0,1.0,3.0,744.0,1.0,0.0,168.0,912.0,3,1,1044,0,0,1044,0.0,1.0,1,1,3,1,3,5,8,1,Attchd,1990.0,3.0,2.0,372.0,3.0,3.0,3,200,48,0,0,0,0,450,6,2008,1956.0,42,42
2355,80,RL,81.0,10530,1,4,4,Inside,3,NWAmes,1Fam,SLvl,6,6,1975,2000,Gable,Plywood,Plywood,BrkFace,248.0,3,3,CBlock,3.0,2.0,1.0,5.0,548.0,1.0,0.0,127.0,675.0,3,1,1109,766,0,1875,0.0,0.0,3,0,3,1,4,8,8,1,Attchd,1975.0,2.0,2.0,485.0,3.0,3.0,3,48,28,0,0,0,0,0,6,2006,2550.0,10,35
154,30,RL,65.0,7898,1,4,4,Corner,3,NAmes,1Fam,1Story,4,7,1920,1994,Gable,MetalSd,MetalSd,None,0.0,3,3,BrkTil,3.0,3.0,1.0,1.0,0.0,1.0,0.0,576.0,576.0,4,1,985,0,0,985,0.0,1.0,1,0,2,1,3,4,8,0,Detchd,1989.0,1.0,2.0,676.0,3.0,3.0,1,0,0,0,0,0,0,0,4,2010,1561.0,16,90
2262,20,RL,64.0,9037,2,2,4,Inside,3,Timber,1Fam,1Story,8,5,2006,2006,Hip,VinylSd,VinylSd,BrkFace,32.0,4,3,PConc,4.0,3.0,3.0,6.0,428.0,1.0,0.0,1048.0,1476.0,5,1,1484,0,0,1484,0.0,0.0,2,0,2,1,5,6,8,1,Attchd,2006.0,2.0,2.0,472.0,3.0,3.0,3,120,33,0,0,0,0,0,12,2007,2960.0,4,4
140,20,RL,70.0,8197,1,4,4,Inside,3,NAmes,1Fam,1Story,7,5,2003,2009,Gable,VinylSd,VinylSd,BrkFace,506.0,4,3,PConc,4.0,3.0,1.0,6.0,1188.0,1.0,0.0,292.0,1480.0,5,1,1480,0,0,1480,1.0,0.0,2,0,3,1,4,7,8,0,Attchd,2003.0,2.0,2.0,620.0,3.0,3.0,3,252,73,0,0,0,0,300,2,2010,2960.0,1,7
1739,60,RL,72.0,8229,2,4,4,Inside,3,Gilbert,1Fam,2Story,6,5,2007,2007,Gable,VinylSd,VinylSd,Stone,22.0,4,3,PConc,4.0,3.0,3.0,1.0,0.0,1.0,0.0,752.0,752.0,5,1,752,752,0,1504,0.0,0.0,2,1,3,1,4,6,8,0,Attchd,2007.0,3.0,2.0,440.0,3.0,3.0,3,100,32,0,0,0,0,0,12,2007,2256.0,3,3
1226,20,RL,80.0,9600,1,4,4,Inside,3,NAmes,1Fam,1Story,5,8,1950,2006,Gable,HdBoard,HdBoard,None,0.0,3,4,CBlock,3.0,3.0,1.0,4.0,32.0,3.0,308.0,232.0,572.0,4,1,1337,0,0,1337,1.0,0.0,1,0,3,1,4,7,8,1,Attchd,1950.0,2.0,1.0,264.0,3.0,3.0,3,0,192,0,0,0,0,0,9,2008,1909.0,4,60
104,160,FV,69.0,2403,2,4,4,FR2,3,Somerst,TwnhsE,2Story,7,5,2003,2003,Gable,VinylSd,VinylSd,None,0.0,4,3,PConc,4.0,3.0,1.0,6.0,244.0,1.0,0.0,286.0,530.0,5,1,530,550,0,1080,0.0,0.0,2,1,2,1,4,4,8,0,Attchd,2003.0,2.0,2.0,496.0,3.0,3.0,3,0,50,0,0,0,0,0,6,2010,1610.0,7,7
615,30,RL,50.0,5330,1,2,4,Inside,3,BrkSide,1Fam,1Story,4,7,1940,1950,Hip,VinylSd,VinylSd,None,0.0,2,3,CBlock,3.0,3.0,1.0,2.0,280.0,1.0,0.0,140.0,420.0,4,1,708,0,0,708,0.0,0.0,1,0,2,1,2,5,8,0,Attchd,2005.0,0.0,0.0,0.0,0.0,0.0,3,164,0,0,0,0,0,0,12,2009,1128.0,60,70
1360,30,RM,69.0,6291,2,4,4,Inside,3,IDOTRR,1Fam,1Story,6,6,1930,1950,Gable,Stucco,Wd Shng,None,0.0,4,4,BrkTil,3.0,3.0,1.0,1.0,0.0,1.0,0.0,768.0,768.0,3,1,768,0,0,768,0.0,0.0,1,0,1,1,3,4,8,0,Detchd,1930.0,1.0,2.0,440.0,3.0,3.0,1,0,0,84,0,0,0,0,7,2008,1536.0,60,80
205,70,RM,52.0,3068,1,4,4,Inside,3,OldTown,1Fam,2Story,6,8,1920,1993,Gable,VinylSd,VinylSd,None,0.0,3,4,BrkTil,3.0,3.0,1.0,1.0,0.0,1.0,0.0,662.0,662.0,5,1,662,662,0,1324,0.0,1.0,1,0,3,1,3,6,8,0,Detchd,1920.0,1.0,1.0,180.0,3.0,3.0,3,0,0,112,0,0,0,0,2,2010,1986.0,17,90
1665,60,RL,69.0,7472,2,4,4,CulDSac,3,NAmes,1Fam,2Story,7,9,1972,2004,Gable,HdBoard,HdBoard,BrkFace,138.0,3,3,CBlock,3.0,3.0,1.0,5.0,626.0,1.0,0.0,99.0,725.0,4,1,725,754,0,1479,1.0,0.0,1,1,4,1,4,7,8,0,Attchd,1972.0,3.0,2.0,484.0,3.0,3.0,3,0,32,0,0,0,0,0,6,2007,2204.0,6,38
2371,160,RM,21.0,1680,1,4,4,Inside,3,BrDale,Twnhs,2Story,6,5,1972,1972,Gable,HdBoard,HdBoard,BrkFace,504.0,3,3,CBlock,3.0,3.0,1.0,5.0,276.0,1.0,0.0,207.0,483.0,3,1,483,465,0,948,0.0,0.0,1,1,2,1,3,5,8,0,Detchd,1972.0,1.0,1.0,264.0,3.0,3.0,3,0,0,0,0,0,0,0,7,2006,1431.0,38,38
