Id,MSSubClass,MSZoning,LotFrontage,LotArea,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemod/Add,RoofStyle,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,CentralAir,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,total_sqft,YearsSinceRemod,Age
543,20,RL,61.0,7328,1,4,4,Inside,3,SawyerW,1Fam,1Story,7,5,2008,2009,Gable,VinylSd,VinylSd,BrkFace,140.0,4,3,PConc,4.0,3.0,1.0,1.0,0.0,1.0,0.0,1450.0,1450.0,5,1,1450,0,0,1450,0.0,0.0,2,0,2,1,4,6,8,0,Attchd,2008.0,2.0,3.0,788.0,3.0,3.0,3,0,93,0,0,0,0,0,2,2009,2900.0,1,2
1155,20,RL,65.0,6768,2,4,4,Inside,3,Sawyer,1Fam,1Story,6,8,1961,1996,Hip,HdBoard,HdBoard,None,0.0,3,4,CBlock,3.0,3.0,2.0,6.0,832.0,1.0,0.0,80.0,912.0,4,1,912,0,0,912,1.0,1.0,1,0,3,1,4,5,8,0,Detchd,1962.0,1.0,1.0,288.0,3.0,3.0,3,168,0,0,0,0,0,0,5,2008,1824.0,14,49
1601,180,RM,21.0,1890,1,4,4,Inside,3,MeadowV,Twnhs,SFoyer,4,7,1972,1972,Gable,CemntBd,CmentBd,None,0.0,3,4,CBlock,4.0,3.0,3.0,5.0,495.0,1.0,0.0,135.0,630.0,4,1,630,0,0,630,1.0,0.0,1,0,1,1,3,3,8,0,Attchd,2005.0,0.0,0.0,0.0,0.0,0.0,3,88,0,0,0,0,0,0,6,2008,1260.0,38,38
180,50,RM,69.0,11851,1,4,4,Inside,3,OldTown,1Fam,1.5Fin,5,7,1948,2009,Gable,VinylSd,VinylSd,None,0.0,3,4,BrkTil,3.0,3.0,1.0,4.0,780.0,1.0,0.0,247.0,1027.0,5,1,1027,606,0,1633,0.0,0.0,1,0,3,1,4,7,8,1,Detchd,1948.0,1.0,1.0,240.0,3.0,3.0,3,0,100,126,0,0,0,0,6,2010,2660.0,1,62
553,20,RL,60.0,8400,1,4,4,Inside,3,SawyerW,1Fam,1Story,4,4,1950,1950,Gable,Wd Sdng,AsbShng,None,0.0,2,2,CBlock,3.0,2.0,1.0,1.0,0.0,1.0,0.0,721.0,721.0,4,1,841,0,0,841,0.0,0.0,1,0,2,1,3,4,8,0,CarPort,1950.0,1.0,1.0,294.0,3.0,3.0,1,250,0,24,0,0,0,0,9,2009,1562.0,60,60
742,50,RM,51.0,6120,1,4,4,Inside,3,BrkSide,1Fam,1.5Fin,4,7,1935,1995,Gable,AsbShng,AsbShng,None,0.0,3,3,BrkTil,3.0,3.0,1.0,1.0,0.0,1.0,0.0,884.0,884.0,5,1,989,584,0,1573,0.0,0.0,1,0,3,1,4,6,8,0,Detchd,1935.0,1.0,1.0,240.0,3.0,3.0,3,0,0,54,0,120,0,0,7,2009,2457.0,15,75
2311,60,RL,60.0,8238,2,4,4,Inside,3,Gilbert,1Fam,2Story,6,5,1997,1998,Gable,VinylSd,VinylSd,None,0.0,3,3,PConc,3.0,3.0,1.0,6.0,700.0,1.0,0.0,113.0,813.0,5,1,813,712,0,1525,1.0,0.0,2,1,3,1,3,6,8,1,Attchd,1997.0,3.0,2.0,400.0,3.0,3.0,3,421,72,0,0,0,0,0,5,2006,2338.0,12,13
2697,190,RM,60.0,6780,1,4,4,Inside,3,IDOTRR,2fmCon,1.5Fin,6,8,1935,1982,Gable,Wd Sdng,Wd Sdng,None,0.0,3,2,CBlock,3.0,3.0,3.0,6.0,490.0,1.0,0.0,30.0,520.0,4,0,520,0,234,754,1.0,0.0,1,0,2,1,3,5,8,0,Attchd,2005.0,0.0,0.0,0.0,0.0,0.0,1,53,0,0,0,0,0,0,6,2006,1274.0,28,75
1131,60,FV,64.0,8791,2,4,4,Inside,3,Somerst,1Fam,2Story,6,5,2003,2003,Gable,VinylSd,VinylSd,None,0.0,4,3,PConc,4.0,3.0,1.0,3.0,503.0,1.0,0.0,361.0,864.0,5,1,864,864,0,1728,0.0,0.0,2,1,3,1,4,7,8,0,Attchd,2003.0,2.0,2.0,673.0,3.0,3.0,3,216,56,0,0,0,0,0,5,2008,2592.0,7,7
190,190,RM,60.0,11340,1,4,4,Inside,3,OldTown,2fmCon,2Story,4,6,1885,1950,Gable,VinylSd,AsbShng,None,0.0,3,3,PConc,3.0,3.0,1.0,1.0,0.0,1.0,0.0,777.0,777.0,4,1,1246,1044,0,2290,0.0,0.0,2,0,4,2,3,11,8,0,Detchd,1971.0,1.0,2.0,560.0,3.0,3.0,1,0,0,114,0,0,0,0,4,2010,3067.0,60,125
1133,60,RL,68.0,10110,1,4,4,Inside,3,SawyerW,1Fam,2Story,6,5,2003,2003,Gable,VinylSd,VinylSd,None,0.0,4,3,PConc,4.0,3.0,2.0,6.0,80.0,5.0,555.0,200.0,835.0,5,1,835,861,0,1696,1.0,0.0,2,1,3,1,4,7,8,0,Attchd,2003.0,2.0,2.0,542.0,3.0,3.0,3,143,66,0,0,0,0,0,7,2008,2531.0,7,7
1351,50,RM,50.0,8635,1,4,4,Inside,3,BrkSide,1Fam,1.5Fin,5,5,1948,2001,Gable,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,3.0,3.0,1.0,4.0,336.0,6.0,41.0,295.0,672.0,3,1,1072,213,0,1285,1.0,0.0,1,0,2,1,3,6,7,0,Detchd,1948.0,1.0,1.0,240.0,3.0,3.0,3,0,0,0,0,0,0,0,1,2008,1957.0,9,62
1128,60,FV,65.0,8125,1,4,4,Inside,3,Somerst,1Fam,2Story,7,6,2007,2007,Gable,CemntBd,CmentBd,None,98.0,4,3,PConc,4.0,3.0,1.0,1.0,0.0,1.0,0.0,813.0,813.0,5,1,822,843,0,1665,0.0,0.0,2,1,3,1,4,7,8,0,Attchd,2007.0,2.0,2.0,562.0,3.0,3.0,3,0,0,0,0,0,0,0,5,2008,2478.0,3,3
813,90,RL,64.0,7018,1,4,4,Inside,3,SawyerW,Duplex,2Story,5,5,1979,1979,Gable,Plywood,Plywood,None,0.0,3,3,Slab,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,1120,1120,0,2240,0.0,0.0,2,0,6,2,3,12,8,0,Detchd,1979.0,1.0,2.0,528.0,3.0,3.0,3,154,0,0,0,0,0,0,6,2009,2240.0,31,31
2454,60,RL,69.0,12585,2,4,4,Inside,3,NoRidge,1Fam,2Story,8,5,1993,1993,Gable,HdBoard,ImStucc,BrkFace,420.0,4,3,PConc,4.0,3.0,1.0,2.0,247.0,6.0,1039.0,0.0,1286.0,5,1,1565,1234,0,2799,1.0,0.0,2,1,3,1,4,8,8,1,Attchd,1993.0,3.0,3.0,704.0,3.0,3.0,3,432,136,0,0,0,0,0,10,2006,4085.0,17,17
2410,120,RL,69.0,3136,2,4,4,Corner,3,NridgHt,TwnhsE,1Story,7,5,2003,2003,Gable,VinylSd,Wd Shng,Stone,163.0,4,3,PConc,4.0,3.0,1.0,1.0,0.0,1.0,0.0,1405.0,1405.0,5,1,1405,0,0,1405,0.0,0.0,2,0,2,1,4,6,8,1,Attchd,2003.0,2.0,2.0,478.0,3.0,3.0,3,148,36,0,0,0,0,0,3,2006,2810.0,7,7
478,60,RL,62.0,7984,2,4,4,Inside,3,Gilbert,1Fam,2Story,7,5,2004,2005,Gable,VinylSd,VinylSd,BrkFace,200.0,4,3,PConc,4.0,3.0,1.0,1.0,0.0,1.0,0.0,868.0,868.0,5,1,868,762,0,1630,0.0,0.0,2,1,3,1,4,7,8,1,BuiltIn,2004.0,3.0,2.0,436.0,3.0,3.0,3,120,48,0,0,0,0,0,9,2009,2498.0,5,6
518,20,FV,90.0,7993,2,4,4,Inside,3,Somerst,1Fam,1Story,7,5,2008,2009,Gable,VinylSd,VinylSd,None,98.0,4,3,PConc,5.0,3.0,1.0,1.0,0.0,1.0,0.0,1436.0,1436.0,5,1,1436,0,0,1436,0.0,0.0,2,0,3,1,4,6,8,0,Attchd,2008.0,3.0,2.0,529.0,3.0,3.0,3,0,121,0,0,0,0,0,10,2009,2872.0,1,2
2667,75,RM,90.0,22950,3,4,4,Inside,3,OldTown,1Fam,2.5Fin,10,9,1892,1993,Gable,Wd Sdng,Wd Sdng,None,0.0,4,4,BrkTil,3.0,3.0,2.0,1.0,0.0,1.0,0.0,1107.0,1107.0,5,1,1518,1518,572,3608,0.0,0.0,2,1,4,1,5,12,8,2,Detchd,1993.0,1.0,3.0,840.0,5.0,3.0,3,0,260,0,0,410,0,0,6,2006,4715.0,17,118
2594,50,RL,50.0,7500,1,4,4,Inside,3,NAmes,1Fam,1.5Fin,6,6,1947,1950,Gable,VinylSd,VinylSd,None,0.0,3,3,CBlock,3.0,3.0,1.0,1.0,0.0,1.0,0.0,784.0,784.0,5,1,900,412,0,1312,0.0,0.0,1,1,3,1,3,6,8,0,Detchd,1953.0,1.0,2.0,649.0,3.0,3.0,3,0,28,0,0,0,0,0,10,2006,2096.0,60,63
2789,160,RL,69.0,3612,2,4,4,Inside,3,Landmrk,Twnhs,2Story,6,5,1993,1994,Gable,VinylSd,VinylSd,None,0.0,3,3,PConc,4.0,3.0,1.0,6.0,338.0,1.0,0.0,292.0,630.0,5,1,630,690,0,1320,0.0,0.0,2,1,3,1,3,5,8,0,Detchd,1993.0,1.0,2.0,484.0,3.0,3.0,3,0,48,0,0,0,0,0,6,2006,1950.0,16,17
2528,60,RL,69.0,11029,2,4,4,Corner,3,NWAmes,1Fam,2Story,6,7,1968,1984,Gable,HdBoard,HdBoard,BrkFace,220.0,3,3,CBlock,3.0,3.0,2.0,4.0,619.0,1.0,0.0,435.0,1054.0,3,1,1512,1142,0,2654,1.0,0.0,2,1,4,1,4,9,8,1,Attchd,1968.0,1.0,2.0,619.0,3.0,3.0,3,0,65,0,0,222,0,0,8,2006,3708.0,26,42
1208,20,RL,80.0,8700,1,4,4,Inside,3,NAmes,1Fam,1Story,5,6,1963,1963,Hip,MetalSd,MetalSd,BrkFace,148.0,3,4,CBlock,3.0,3.0,2.0,5.0,776.0,1.0,0.0,344.0,1120.0,4,1,1128,0,0,1128,1.0,0.0,2,0,3,1,3,6,8,0,Attchd,1963.0,2.0,2.0,525.0,3.0,3.0,3,192,20,123,0,0,0,0,12,2008,2248.0,47,47
1612,20,RL,85.0,10667,1,4,4,Inside,3,NAmes,1Fam,1Story,6,6,1971,1971,Gable,MetalSd,MetalSd,BrkFace,302.0,3,3,CBlock,3.0,3.0,1.0,4.0,838.0,1.0,0.0,749.0,1587.0,3,1,1587,0,0,1587,0.0,0.0,2,0,3,1,3,7,8,1,Attchd,1971.0,1.0,2.0,525.0,3.0,3.0,3,0,44,0,0,0,0,0,3,2007,3174.0,39,39
843,60,RL,80.0,10400,1,4,4,Corner,3,CollgCr,1Fam,2Story,7,5,1998,1998,Gable,VinylSd,VinylSd,None,0.0,3,3,PConc,4.0,3.0,3.0,1.0,0.0,1.0,0.0,866.0,866.0,5,1,866,913,0,1779,0.0,0.0,2,1,3,1,4,6,8,0,Attchd,1998.0,2.0,2.0,546.0,3.0,3.0,3,198,36,0,0,0,0,0,3,2009,2645.0,12,12
1238,20,RL,74.0,8856,1,4,4,Inside,3,NAmes,1Fam,1Story,5,4,1957,1957,Gable,Wd Sdng,Wd Sdng,BrkFace,143.0,3,3,CBlock,3.0,3.0,1.0,5.0,621.0,2.0,52.0,503.0,1176.0,3,1,1176,0,0,1176,1.0,0.0,1,0,3,1,3,6,8,2,Attchd,1957.0,2.0,1.0,292.0,3.0,3.0,3,0,88,0,0,95,0,0,5,2008,2352.0,53,53
2293,85,RL,72.0,9129,1,4,4,Inside,3,Mitchel,1Fam,SFoyer,5,5,1977,1977,Gable,Plywood,Plywood,BrkFace,144.0,3,3,PConc,4.0,3.0,3.0,6.0,923.0,1.0,0.0,0.0,923.0,3,1,1008,0,0,1008,1.0,0.0,1,0,1,1,4,4,8,1,Attchd,1977.0,3.0,2.0,678.0,3.0,3.0,3,201,66,0,0,0,0,0,7,2007,1931.0,33,33
1139,20,RL,81.0,9260,1,4,4,Corner,3,SawyerW,1Fam,1Story,7,5,2007,2007,Gable,VinylSd,VinylSd,None,0.0,4,3,PConc,4.0,3.0,2.0,1.0,0.0,1.0,0.0,1162.0,1162.0,5,1,1162,0,0,1162,0.0,0.0,2,0,3,1,4,6,8,0,Attchd,2007.0,3.0,2.0,483.0,3.0,3.0,3,0,32,0,0,0,0,0,3,2008,2324.0,3,3
1925,20,RL,80.0,9736,1,4,4,Inside,3,NAmes,1Fam,1Story,6,6,1957,1969,Gable,Wd Sdng,Wd Sdng,BrkFace,289.0,3,3,CBlock,3.0,3.0,1.0,4.0,668.0,3.0,138.0,525.0,1331.0,4,1,1721,0,0,1721,0.0,0.0,1,0,4,1,3,8,8,3,Attchd,1957.0,1.0,2.0,464.0,3.0,3.0,3,0,0,0,0,0,0,0,4,2007,3052.0,41,53
1236,20,RL,71.0,9204,1,4,4,Inside,3,NAmes,1Fam,1Story,5,5,1963,1963,Gable,HdBoard,HdBoard,None,0.0,3,3,CBlock,3.0,3.0,1.0,4.0,25.0,3.0,872.0,247.0,1144.0,3,1,1144,0,0,1144,1.0,0.0,1,1,3,1,3,6,8,0,Detchd,1962.0,1.0,1.0,336.0,3.0,3.0,3,0,88,0,0,0,0,0,8,2008,2288.0,47,47
1157,50,RL,70.0,10759,1,4,4,Corner,3,Sawyer,1Fam,1.5Fin,5,4,1972,1972,Gable,HdBoard,HdBoard,None,0.0,3,4,CBlock,4.0,3.0,1.0,2.0,190.0,5.0,811.0,0.0,1001.0,3,1,1001,640,0,1641,0.0,0.0,2,0,4,1,3,5,8,1,Detchd,1972.0,1.0,2.0,490.0,3.0,3.0,3,0,0,92,0,0,0,0,7,2008,2642.0,38,38
571,160,FV,34.0,3230,1,4,4,Inside,3,Somerst,TwnhsE,2Story,6,5,1999,1999,Gable,MetalSd,MetalSd,BrkFace,894.0,3,3,PConc,4.0,3.0,1.0,6.0,381.0,1.0,0.0,348.0,729.0,4,1,742,729,0,1471,0.0,0.0,2,1,3,1,3,6,8,0,Detchd,1999.0,1.0,2.0,440.0,3.0,3.0,3,0,24,0,0,0,0,0,3,2009,2200.0,11,11
23,60,FV,69.0,7500,1,4,4,Inside,3,Somerst,1Fam,2Story,7,5,2000,2000,Gable,VinylSd,VinylSd,None,0.0,4,3,PConc,4.0,3.0,1.0,6.0,533.0,1.0,0.0,281.0,814.0,5,1,814,860,0,1674,1.0,0.0,2,1,3,1,4,7,8,0,Attchd,2000.0,2.0,2.0,663.0,3.0,3.0,3,0,96,0,0,0,0,0,1,2010,2488.0,10,10
1832,20,RL,43.0,12712,2,4,4,CulDSac,3,Sawyer,1Fam,1Story,6,7,1973,2006,Gable,CemntBd,CmentBd,None,0.0,3,3,CBlock,4.0,3.0,2.0,5.0,968.0,1.0,0.0,76.0,1044.0,3,1,1055,0,0,1055,1.0,0.0,1,0,2,1,4,5,8,1,Attchd,1973.0,2.0,2.0,542.0,3.0,3.0,3,455,0,0,0,0,0,0,1,2007,2099.0,4,37
2175,80,RL,65.0,6285,1,4,4,Inside,3,Edwards,1Fam,SLvl,6,6,1976,1976,Gable,HdBoard,Plywood,None,0.0,3,2,CBlock,3.0,3.0,3.0,6.0,504.0,1.0,0.0,456.0,960.0,3,1,1044,0,0,1044,1.0,0.0,1,0,3,1,3,7,8,1,Detchd,1976.0,1.0,2.0,528.0,3.0,2.0,3,228,0,0,0,0,0,0,4,2007,2004.0,34,34
1763,60,RL,69.0,11000,1,4,4,FR2,3,NoRidge,1Fam,2Story,8,5,2000,2000,Gable,VinylSd,VinylSd,BrkFace,72.0,4,3,PConc,4.0,3.0,1.0,1.0,0.0,1.0,0.0,969.0,969.0,5,1,997,1288,0,2285,0.0,0.0,2,1,4,1,4,8,8,1,BuiltIn,2000.0,3.0,3.0,648.0,3.0,3.0,3,0,56,0,0,0,0,0,6,2007,3254.0,10,10
1335,50,RM,50.0,6000,1,4,4,Inside,3,BrkSide,1Fam,1.5Fin,6,7,1940,1989,Gable,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,3.0,3.0,1.0,5.0,521.0,1.0,0.0,460.0,981.0,5,1,1014,658,0,1672,0.0,0.0,1,1,3,1,4,6,8,1,Detchd,1940.0,1.0,1.0,240.0,3.0,3.0,3,0,11,0,0,0,0,0,7,2008,2653.0,21,70
184,70,RM,60.0,9600,1,4,4,Corner,3,OldTown,1Fam,2Story,8,9,1900,2003,Gable,Wd Sdng,Wd Sdng,None,0.0,4,4,BrkTil,3.0,3.0,1.0,1.0,0.0,1.0,0.0,930.0,930.0,3,0,930,636,0,1566,0.0,0.0,2,0,3,1,4,7,8,0,Detchd,1930.0,1.0,1.0,288.0,3.0,3.0,3,54,228,246,0,0,0,0,4,2010,2496.0,7,110
980,160,RM,21.0,2217,1,4,4,Inside,3,MeadowV,TwnhsE,2Story,4,4,1970,1970,Gable,CemntBd,CmentBd,None,0.0,3,3,CBlock,3.0,3.0,1.0,4.0,273.0,2.0,273.0,0.0,546.0,3,1,546,546,0,1092,0.0,0.0,1,1,3,1,3,6,8,0,Attchd,1970.0,2.0,1.0,286.0,3.0,3.0,3,238,0,0,0,0,0,0,8,2009,1638.0,40,40
1365,50,RM,62.0,7006,1,4,4,Inside,3,IDOTRR,1Fam,1.5Fin,6,6,1925,1950,Gable,Stucco,Stucco,None,0.0,3,3,PConc,3.0,3.0,1.0,3.0,121.0,1.0,0.0,647.0,768.0,3,1,788,448,0,1236,1.0,0.0,2,0,3,1,3,6,8,1,Detchd,1985.0,1.0,1.0,384.0,3.0,3.0,3,0,0,0,0,0,0,0,8,2008,2004.0,60,85
1775,60,RL,82.0,9044,2,4,4,Inside,3,NoRidge,1Fam,2Story,8,5,1996,1997,Gable,VinylSd,VinylSd,BrkFace,526.0,4,4,PConc,4.0,3.0,1.0,6.0,1225.0,1.0,0.0,100.0,1325.0,5,1,1335,1203,0,2538,0.0,0.0,2,1,4,1,4,8,8,1,Attchd,1996.0,2.0,3.0,933.0,3.0,3.0,3,198,92,0,0,0,0,0,5,2007,3863.0,13,14
2310,20,RL,90.0,11727,1,4,4,Corner,3,NAmes,1Fam,1Story,7,6,1969,1969,Gable,HdBoard,HdBoard,BrkFace,434.0,3,4,CBlock,3.0,3.0,2.0,1.0,0.0,1.0,0.0,1851.0,1851.0,4,1,1851,0,0,1851,0.0,0.0,2,0,3,1,3,8,8,1,Attchd,1969.0,3.0,2.0,506.0,3.0,3.0,3,0,146,0,0,0,0,0,3,2006,3702.0,41,41
379,20,RL,80.0,11088,1,4,4,Inside,3,NWAmes,1Fam,1Story,6,5,1978,1998,Gable,HdBoard,HdBoard,BrkFace,144.0,3,3,PConc,3.0,3.0,1.0,5.0,832.0,1.0,0.0,308.0,1140.0,4,1,1707,0,0,1707,0.0,0.0,2,0,3,1,3,7,8,1,Attchd,1978.0,3.0,2.0,479.0,3.0,3.0,3,0,0,0,0,0,0,0,5,2009,2847.0,12,32
57,60,RL,63.0,8577,2,4,4,Inside,3,Gilbert,1Fam,2Story,7,5,2004,2004,Gable,VinylSd,VinylSd,None,0.0,4,3,PConc,4.0,3.0,1.0,1.0,0.0,1.0,0.0,847.0,847.0,5,1,847,886,0,1733,0.0,0.0,2,1,3,1,4,7,8,1,BuiltIn,2004.0,3.0,2.0,433.0,3.0,3.0,3,144,48,0,0,0,0,0,4,2010,2580.0,6,6
1467,60,RL,96.0,11690,2,4,4,Inside,3,CollgCr,1Fam,2Story,8,5,1999,2000,Gable,VinylSd,VinylSd,BrkFace,192.0,4,3,PConc,4.0,3.0,3.0,1.0,0.0,1.0,0.0,850.0,850.0,5,1,886,878,0,1764,0.0,0.0,2,1,3,1,4,7,8,1,Attchd,1999.0,1.0,2.0,560.0,3.0,3.0,3,120,29,0,0,0,0,0,6,2008,2614.0,10,11
2075,20,RL,69.0,17541,2,4,4,Corner,3,Edwards,1Fam,1Story,5,7,1948,2005,Hip,Wd Sdng,Wd Sdng,None,0.0,3,4,CBlock,3.0,4.0,2.0,4.0,300.0,1.0,0.0,109.0,409.0,5,1,1325,0,0,1325,0.0,0.0,2,0,3,1,4,6,8,1,Detchd,1996.0,1.0,2.0,576.0,3.0,3.0,3,0,42,0,0,0,0,0,7,2007,1734.0,5,62
1828,60,RL,69.0,19522,2,3,4,Inside,3,Veenker,1Fam,2Story,7,5,1990,1990,Gable,HdBoard,HdBoard,BrkFace,272.0,4,3,PConc,4.0,3.0,1.0,6.0,727.0,1.0,0.0,496.0,1223.0,4,1,1271,1232,0,2503,1.0,0.0,2,1,3,1,4,7,8,1,Attchd,1990.0,2.0,2.0,564.0,3.0,3.0,3,0,99,0,0,182,0,0,2,2007,3726.0,20,20
2802,20,RL,70.0,9100,1,4,4,Inside,3,CollgCr,1Fam,1Story,7,5,2004,2005,Hip,VinylSd,VinylSd,None,0.0,4,3,PConc,4.0,3.0,1.0,6.0,24.0,1.0,0.0,1836.0,1860.0,5,1,1836,0,0,1836,0.0,0.0,2,0,3,1,4,8,8,1,Attchd,2004.0,3.0,2.0,484.0,3.0,3.0,3,120,33,0,0,0,0,0,10,2006,3696.0,5,6
1096,60,RL,69.0,7750,1,4,4,Inside,3,Gilbert,1Fam,2Story,7,5,2002,2002,Gable,VinylSd,VinylSd,None,98.0,4,3,PConc,4.0,3.0,1.0,1.0,0.0,1.0,0.0,707.0,707.0,5,1,707,707,0,1414,0.0,0.0,2,1,3,1,4,6,8,1,Attchd,2002.0,3.0,2.0,403.0,3.0,3.0,3,100,35,0,0,0,0,0,4,2008,2121.0,8,8
2176,20,RL,69.0,7917,2,4,4,Corner,3,Edwards,1Fam,1Story,6,7,1976,1976,Hip,HdBoard,HdBoard,BrkFace,174.0,3,4,CBlock,3.0,4.0,1.0,4.0,751.0,1.0,0.0,392.0,1143.0,3,1,1113,0,0,1113,1.0,0.0,1,1,3,1,3,6,8,1,Attchd,1987.0,2.0,1.0,504.0,3.0,4.0,3,370,30,0,0,0,0,0,5,2007,2256.0,34,34
1990,70,RM,69.0,10337,2,4,4,Inside,3,OldTown,1Fam,2Story,8,9,1910,1999,Hip,VinylSd,VinylSd,None,0.0,4,4,BrkTil,3.0,3.0,1.0,1.0,0.0,1.0,0.0,725.0,725.0,5,0,909,863,0,1772,0.0,0.0,2,1,3,1,4,7,8,0,Detchd,1992.0,1.0,2.0,816.0,3.0,3.0,3,0,0,0,0,0,0,0,5,2007,2497.0,11,100
2163,20,RL,63.0,8500,1,4,4,FR2,3,CollgCr,1Fam,1Story,7,5,2004,2004,Gable,VinylSd,VinylSd,BrkFace,106.0,4,3,PConc,4.0,3.0,3.0,1.0,0.0,1.0,0.0,1422.0,1422.0,5,1,1422,0,0,1422,0.0,0.0,2,0,3,1,4,7,8,0,Attchd,2004.0,2.0,2.0,626.0,3.0,3.0,3,192,60,0,0,0,0,0,11,2007,2844.0,6,6
2814,60,RL,68.0,8846,1,4,4,Inside,3,CollgCr,1Fam,2Story,6,5,2005,2006,Gable,VinylSd,VinylSd,None,0.0,3,3,PConc,4.0,3.0,1.0,1.0,0.0,1.0,0.0,750.0,750.0,5,1,750,750,0,1500,0.0,0.0,2,1,3,1,4,6,8,0,Attchd,2005.0,2.0,2.0,564.0,3.0,3.0,3,0,35,0,0,0,0,0,8,2006,2250.0,4,5
1528,30,RL,52.0,6292,1,3,4,Inside,3,SWISU,1Fam,1Story,6,5,1930,1950,Gable,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,4.0,3.0,2.0,3.0,384.0,1.0,0.0,384.0,768.0,3,0,790,0,0,790,0.0,0.0,1,0,2,1,3,4,8,0,Detchd,1925.0,1.0,1.0,160.0,2.0,3.0,3,0,141,0,0,0,0,0,4,2008,1558.0,60,80
2890,80,RL,140.0,11080,1,4,4,Corner,3,Mitchel,1Fam,SLvl,6,6,1975,1975,Gable,Plywood,Plywood,BrkFace,257.0,3,3,CBlock,3.0,3.0,3.0,6.0,576.0,1.0,0.0,552.0,1128.0,3,1,1210,0,0,1210,1.0,0.0,2,0,3,1,3,6,8,0,Attchd,1975.0,1.0,2.0,528.0,3.0,3.0,3,0,0,0,0,0,0,0,5,2006,2338.0,35,35
2264,20,RL,67.0,10656,2,2,4,Inside,3,Timber,1Fam,1Story,8,5,2006,2007,Gable,VinylSd,VinylSd,Stone,274.0,4,3,PConc,4.0,3.0,3.0,1.0,0.0,1.0,0.0,1638.0,1638.0,5,1,1646,0,0,1646,0.0,0.0,2,0,3,1,4,6,8,1,Attchd,2007.0,2.0,3.0,870.0,3.0,3.0,3,192,80,0,0,0,0,0,11,2007,3284.0,3,4
1960,20,RL,60.0,7200,1,4,4,Inside,3,NAmes,1Fam,1Story,5,7,1950,1950,Gable,MetalSd,MetalSd,None,0.0,3,3,CBlock,3.0,3.0,1.0,4.0,534.0,3.0,96.0,246.0,876.0,3,1,988,0,0,988,0.0,0.0,1,0,3,1,3,6,8,0,Attchd,1950.0,1.0,1.0,276.0,3.0,3.0,3,0,80,0,0,0,0,0,5,2007,1864.0,60,60
2540,20,RL,71.0,9230,1,4,4,Corner,3,NAmes,1Fam,1Story,5,8,1965,1998,Hip,MetalSd,MetalSd,BrkFace,166.0,3,3,CBlock,3.0,3.0,2.0,6.0,661.0,1.0,0.0,203.0,864.0,4,1,1200,0,0,1200,1.0,0.0,1,1,1,1,4,6,8,0,Detchd,1977.0,1.0,2.0,884.0,3.0,3.0,3,0,64,0,0,0,0,0,10,2006,2064.0,12,45
2018,70,RM,51.0,6120,1,4,4,Inside,3,BrkSide,1Fam,2Story,5,8,1920,2004,Gable,MetalSd,MetalSd,None,0.0,3,3,BrkTil,3.0,3.0,2.0,1.0,0.0,1.0,0.0,939.0,939.0,5,1,939,574,0,1513,0.0,0.0,1,1,4,1,3,8,8,0,Detchd,1933.0,1.0,1.0,180.0,2.0,2.0,1,24,0,150,0,0,0,0,5,2007,2452.0,6,90
1492,30,RL,63.0,13907,1,4,4,Inside,3,Edwards,1Fam,1Story,5,6,1940,1969,Gable,WdShing,Wd Shng,None,0.0,3,3,CBlock,3.0,3.0,1.0,4.0,290.0,1.0,0.0,706.0,996.0,5,1,996,0,0,996,1.0,0.0,1,0,3,1,3,6,8,1,Attchd,2005.0,0.0,0.0,0.0,0.0,0.0,3,144,0,0,0,0,0,0,7,2008,1992.0,41,70
2601,30,RL,60.0,10800,1,4,4,Inside,3,OldTown,1Fam,1Story,5,6,1920,1950,Hip,Stucco,Stucco,None,0.0,3,3,BrkTil,3.0,3.0,1.0,3.0,821.0,1.0,0.0,299.0,1120.0,5,1,1130,0,0,1130,1.0,0.0,1,0,2,1,3,5,8,1,Detchd,1970.0,1.0,2.0,720.0,3.0,3.0,3,229,0,0,0,0,0,0,6,2006,2250.0,60,90
